2025-11-25 12:48:57,333 - gensim.models.word2vec - INFO - collecting all words and their counts
2025-11-25 12:48:57,333 - gensim.models.word2vec - INFO - PROGRESS: at sentence #0, processed 0 words, keeping 0 word types
2025-11-25 12:48:57,343 - gensim.models.word2vec - INFO - PROGRESS: at sentence #10000, processed 196884 words, keeping 6048 word types
2025-11-25 12:48:57,351 - gensim.models.word2vec - INFO - PROGRESS: at sentence #20000, processed 393692 words, keeping 6048 word types
2025-11-25 12:48:57,359 - gensim.models.word2vec - INFO - PROGRESS: at sentence #30000, processed 590614 words, keeping 6048 word types
2025-11-25 12:48:57,367 - gensim.models.word2vec - INFO - PROGRESS: at sentence #40000, processed 787327 words, keeping 6048 word types
2025-11-25 12:48:57,375 - gensim.models.word2vec - INFO - PROGRESS: at sentence #50000, processed 984097 words, keeping 6048 word types
2025-11-25 12:48:57,383 - gensim.models.word2vec - INFO - PROGRESS: at sentence #60000, processed 1181152 words, keeping 6048 word types
2025-11-25 12:48:57,391 - gensim.models.word2vec - INFO - PROGRESS: at sentence #70000, processed 1378188 words, keeping 6048 word types
2025-11-25 12:48:57,400 - gensim.models.word2vec - INFO - PROGRESS: at sentence #80000, processed 1574768 words, keeping 6048 word types
2025-11-25 12:48:57,408 - gensim.models.word2vec - INFO - PROGRESS: at sentence #90000, processed 1771785 words, keeping 6048 word types
2025-11-25 12:48:57,417 - gensim.models.word2vec - INFO - PROGRESS: at sentence #100000, processed 1968498 words, keeping 6048 word types
2025-11-25 12:48:57,426 - gensim.models.word2vec - INFO - PROGRESS: at sentence #110000, processed 2165401 words, keeping 6048 word types
2025-11-25 12:48:57,434 - gensim.models.word2vec - INFO - PROGRESS: at sentence #120000, processed 2362247 words, keeping 6048 word types
2025-11-25 12:48:57,445 - gensim.models.word2vec - INFO - PROGRESS: at sentence #130000, processed 2559226 words, keeping 6048 word types
2025-11-25 12:48:57,453 - gensim.models.word2vec - INFO - PROGRESS: at sentence #140000, processed 2756072 words, keeping 6048 word types
2025-11-25 12:48:57,461 - gensim.models.word2vec - INFO - PROGRESS: at sentence #150000, processed 2952899 words, keeping 6048 word types
2025-11-25 12:48:57,470 - gensim.models.word2vec - INFO - PROGRESS: at sentence #160000, processed 3149726 words, keeping 6048 word types
2025-11-25 12:48:57,478 - gensim.models.word2vec - INFO - PROGRESS: at sentence #170000, processed 3346629 words, keeping 6048 word types
2025-11-25 12:48:57,486 - gensim.models.word2vec - INFO - PROGRESS: at sentence #180000, processed 3543570 words, keeping 6048 word types
2025-11-25 12:48:57,495 - gensim.models.word2vec - INFO - PROGRESS: at sentence #190000, processed 3740397 words, keeping 6048 word types
2025-11-25 12:48:57,503 - gensim.models.word2vec - INFO - PROGRESS: at sentence #200000, processed 3937224 words, keeping 6048 word types
2025-11-25 12:48:57,511 - gensim.models.word2vec - INFO - PROGRESS: at sentence #210000, processed 4134146 words, keeping 6048 word types
2025-11-25 12:48:57,519 - gensim.models.word2vec - INFO - PROGRESS: at sentence #220000, processed 4330859 words, keeping 6048 word types
2025-11-25 12:48:57,527 - gensim.models.word2vec - INFO - PROGRESS: at sentence #230000, processed 4527762 words, keeping 6048 word types
2025-11-25 12:48:57,535 - gensim.models.word2vec - INFO - PROGRESS: at sentence #240000, processed 4724627 words, keeping 6048 word types
2025-11-25 12:48:57,543 - gensim.models.word2vec - INFO - PROGRESS: at sentence #250000, processed 4921549 words, keeping 6048 word types
2025-11-25 12:48:57,551 - gensim.models.word2vec - INFO - PROGRESS: at sentence #260000, processed 5118319 words, keeping 6048 word types
2025-11-25 12:48:57,559 - gensim.models.word2vec - INFO - PROGRESS: at sentence #270000, processed 5315146 words, keeping 6048 word types
2025-11-25 12:48:57,567 - gensim.models.word2vec - INFO - PROGRESS: at sentence #280000, processed 5512049 words, keeping 6048 word types
2025-11-25 12:48:57,575 - gensim.models.word2vec - INFO - PROGRESS: at sentence #290000, processed 5708952 words, keeping 6048 word types
2025-11-25 12:48:57,583 - gensim.models.word2vec - INFO - PROGRESS: at sentence #300000, processed 5905836 words, keeping 6048 word types
2025-11-25 12:48:57,593 - gensim.models.word2vec - INFO - PROGRESS: at sentence #310000, processed 6102625 words, keeping 6048 word types
2025-11-25 12:48:57,602 - gensim.models.word2vec - INFO - PROGRESS: at sentence #320000, processed 6299509 words, keeping 6048 word types
2025-11-25 12:48:57,612 - gensim.models.word2vec - INFO - PROGRESS: at sentence #330000, processed 6496260 words, keeping 6048 word types
2025-11-25 12:48:57,621 - gensim.models.word2vec - INFO - PROGRESS: at sentence #340000, processed 6693068 words, keeping 6048 word types
2025-11-25 12:48:57,631 - gensim.models.word2vec - INFO - PROGRESS: at sentence #350000, processed 6890123 words, keeping 6048 word types
2025-11-25 12:48:57,640 - gensim.models.word2vec - INFO - PROGRESS: at sentence #360000, processed 7086912 words, keeping 6048 word types
2025-11-25 12:48:57,650 - gensim.models.word2vec - INFO - PROGRESS: at sentence #370000, processed 7283815 words, keeping 6048 word types
2025-11-25 12:48:57,659 - gensim.models.word2vec - INFO - PROGRESS: at sentence #380000, processed 7480661 words, keeping 6048 word types
2025-11-25 12:48:57,668 - gensim.models.word2vec - INFO - PROGRESS: at sentence #390000, processed 7677355 words, keeping 6048 word types
2025-11-25 12:48:57,678 - gensim.models.word2vec - INFO - PROGRESS: at sentence #400000, processed 7874410 words, keeping 6048 word types
2025-11-25 12:48:57,687 - gensim.models.word2vec - INFO - PROGRESS: at sentence #410000, processed 8071180 words, keeping 6048 word types
2025-11-25 12:48:57,696 - gensim.models.word2vec - INFO - PROGRESS: at sentence #420000, processed 8268159 words, keeping 6048 word types
2025-11-25 12:48:57,705 - gensim.models.word2vec - INFO - PROGRESS: at sentence #430000, processed 8464834 words, keeping 6048 word types
2025-11-25 12:48:57,715 - gensim.models.word2vec - INFO - PROGRESS: at sentence #440000, processed 8661718 words, keeping 6048 word types
2025-11-25 12:48:57,724 - gensim.models.word2vec - INFO - PROGRESS: at sentence #450000, processed 8858621 words, keeping 6048 word types
2025-11-25 12:48:57,733 - gensim.models.word2vec - INFO - PROGRESS: at sentence #460000, processed 9055486 words, keeping 6048 word types
2025-11-25 12:48:57,742 - gensim.models.word2vec - INFO - PROGRESS: at sentence #470000, processed 9252294 words, keeping 6048 word types
2025-11-25 12:48:57,752 - gensim.models.word2vec - INFO - PROGRESS: at sentence #480000, processed 9449140 words, keeping 6048 word types
2025-11-25 12:48:57,762 - gensim.models.word2vec - INFO - PROGRESS: at sentence #490000, processed 9646005 words, keeping 6048 word types
2025-11-25 12:48:57,771 - gensim.models.word2vec - INFO - PROGRESS: at sentence #500000, processed 9842870 words, keeping 6048 word types
2025-11-25 12:48:57,780 - gensim.models.word2vec - INFO - PROGRESS: at sentence #510000, processed 10039716 words, keeping 6048 word types
2025-11-25 12:48:57,789 - gensim.models.word2vec - INFO - PROGRESS: at sentence #520000, processed 10236600 words, keeping 6048 word types
2025-11-25 12:48:57,798 - gensim.models.word2vec - INFO - PROGRESS: at sentence #530000, processed 10433484 words, keeping 6048 word types
2025-11-25 12:48:57,808 - gensim.models.word2vec - INFO - PROGRESS: at sentence #540000, processed 10630406 words, keeping 6048 word types
2025-11-25 12:48:57,817 - gensim.models.word2vec - INFO - PROGRESS: at sentence #550000, processed 10827157 words, keeping 6048 word types
2025-11-25 12:48:57,827 - gensim.models.word2vec - INFO - PROGRESS: at sentence #560000, processed 11023984 words, keeping 6048 word types
2025-11-25 12:48:57,836 - gensim.models.word2vec - INFO - PROGRESS: at sentence #570000, processed 11220906 words, keeping 6048 word types
2025-11-25 12:48:57,848 - gensim.models.word2vec - INFO - PROGRESS: at sentence #580000, processed 11417904 words, keeping 6048 word types
2025-11-25 12:48:57,857 - gensim.models.word2vec - INFO - PROGRESS: at sentence #590000, processed 11614731 words, keeping 6048 word types
2025-11-25 12:48:57,866 - gensim.models.word2vec - INFO - PROGRESS: at sentence #600000, processed 11811558 words, keeping 6048 word types
2025-11-25 12:48:57,871 - gensim.models.word2vec - INFO - collected 6048 word types from a corpus of 11906000 raw words and 604800 sentences
2025-11-25 12:48:57,871 - gensim.models.word2vec - INFO - Creating a fresh vocabulary
2025-11-25 12:48:57,880 - gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=1 retains 6048 unique words (100.00% of original 6048, drops 0)', 'datetime': '2025-11-25T12:48:57.876915', 'gensim': '4.4.0', 'python': '3.10.19 (main, Oct 21 2025, 16:43:05) [GCC 11.2.0]', 'platform': 'Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'event': 'prepare_vocab'}
2025-11-25 12:48:57,880 - gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'effective_min_count=1 leaves 11906000 word corpus (100.00% of original 11906000, drops 0)', 'datetime': '2025-11-25T12:48:57.880548', 'gensim': '4.4.0', 'python': '3.10.19 (main, Oct 21 2025, 16:43:05) [GCC 11.2.0]', 'platform': 'Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'event': 'prepare_vocab'}
2025-11-25 12:48:57,889 - gensim.models.word2vec - INFO - deleting the raw counts dictionary of 6048 items
2025-11-25 12:48:57,893 - gensim.models.word2vec - INFO - sample=0.001 downsamples 8 most-common words
2025-11-25 12:48:57,893 - gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'downsampling leaves estimated 11799770.687414201 word corpus (99.1%% of prior 11906000)', 'datetime': '2025-11-25T12:48:57.893877', 'gensim': '4.4.0', 'python': '3.10.19 (main, Oct 21 2025, 16:43:05) [GCC 11.2.0]', 'platform': 'Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'event': 'prepare_vocab'}
2025-11-25 12:48:57,908 - gensim.models.word2vec - INFO - estimated required memory for 6048 words and 64 dimensions: 6120576 bytes
2025-11-25 12:48:57,908 - gensim.models.word2vec - INFO - resetting layer weights
2025-11-25 12:48:57,909 - gensim.utils - INFO - Word2Vec lifecycle event {'update': False, 'trim_rule': 'None', 'datetime': '2025-11-25T12:48:57.909776', 'gensim': '4.4.0', 'python': '3.10.19 (main, Oct 21 2025, 16:43:05) [GCC 11.2.0]', 'platform': 'Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'event': 'build_vocab'}
2025-11-25 12:48:57,909 - gensim.utils - INFO - Word2Vec lifecycle event {'msg': 'training model with 2 workers on 6048 vocabulary and 64 features, using sg=1 hs=0 sample=0.001 negative=5 window=10 shrink_windows=True', 'datetime': '2025-11-25T12:48:57.909840', 'gensim': '4.4.0', 'python': '3.10.19 (main, Oct 21 2025, 16:43:05) [GCC 11.2.0]', 'platform': 'Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'event': 'train'}
2025-11-25 12:48:58,917 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 4.61% examples, 541140 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:48:59,926 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 9.65% examples, 565019 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:00,943 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 15.52% examples, 603959 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:01,944 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 21.64% examples, 633293 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:02,945 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 27.85% examples, 652895 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:03,962 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 34.14% examples, 665828 words/s, in_qsize 4, out_qsize 1
2025-11-25 12:49:04,963 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 40.52% examples, 677949 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:05,973 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 46.56% examples, 681436 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:07,001 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 52.60% examples, 682806 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:08,007 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 58.64% examples, 685340 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:09,019 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 65.02% examples, 690655 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:10,025 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 71.56% examples, 697027 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:11,036 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 78.10% examples, 702171 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:12,056 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 84.82% examples, 707525 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:13,061 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 91.36% examples, 711567 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:14,067 - gensim.models.word2vec - INFO - EPOCH 0 - PROGRESS: at 97.74% examples, 713796 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:14,416 - gensim.models.word2vec - INFO - EPOCH 0: training on 11906000 raw words (11799743 effective words) took 16.5s, 714913 effective words/s
2025-11-25 12:49:15,418 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 6.12% examples, 721834 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:16,435 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 12.50% examples, 731265 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:17,437 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 19.05% examples, 744119 words/s, in_qsize 4, out_qsize 1
2025-11-25 12:49:18,457 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 25.76% examples, 752241 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:19,472 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 32.47% examples, 757872 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:20,485 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 39.18% examples, 761928 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:21,495 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 45.89% examples, 765025 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:22,496 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 52.43% examples, 765864 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:23,505 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 58.81% examples, 763550 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:24,510 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 65.18% examples, 762058 words/s, in_qsize 3, out_qsize 1
2025-11-25 12:49:25,511 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 71.81% examples, 763843 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:26,514 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 78.27% examples, 763471 words/s, in_qsize 2, out_qsize 1
2025-11-25 12:49:27,521 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 84.82% examples, 763726 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:28,522 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 91.28% examples, 763582 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:30,528 - gensim.models.word2vec - INFO - EPOCH 1 - PROGRESS: at 97.74% examples, 762149 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:30,866 - gensim.models.word2vec - INFO - EPOCH 1: training on 11906000 raw words (11799720 effective words) took 15.5s, 762783 effective words/s
2025-11-25 12:49:31,870 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 6.12% examples, 720458 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:32,894 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 12.50% examples, 727648 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:33,910 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 19.05% examples, 738338 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:34,912 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 25.76% examples, 751186 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:35,926 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 32.47% examples, 757228 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:36,944 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 39.35% examples, 763869 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:37,945 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 46.14% examples, 769169 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:38,952 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 52.43% examples, 765220 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:39,975 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 58.81% examples, 761867 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:40,998 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 65.18% examples, 759194 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:42,014 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 71.73% examples, 759238 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:43,029 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 78.44% examples, 761034 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:44,042 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 84.98% examples, 761089 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:45,045 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 91.53% examples, 761721 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:46,068 - gensim.models.word2vec - INFO - EPOCH 2 - PROGRESS: at 98.07% examples, 761262 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:46,367 - gensim.models.word2vec - INFO - EPOCH 2: training on 11906000 raw words (11799507 effective words) took 15.5s, 761271 effective words/s
2025-11-25 12:49:47,389 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 6.29% examples, 727359 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:48,407 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 12.67% examples, 733313 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:49,431 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 19.05% examples, 733600 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:50,444 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 25.59% examples, 740703 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:51,451 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 32.13% examples, 745812 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:52,455 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 38.68% examples, 749625 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:53,470 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 45.22% examples, 751235 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:54,477 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 51.76% examples, 753191 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:55,481 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 58.14% examples, 752738 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:56,488 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 64.35% examples, 750267 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:57,508 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 70.72% examples, 749067 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:49:58,526 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 77.27% examples, 749906 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:49:59,545 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 83.81% examples, 750501 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:50:00,556 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 90.19% examples, 750026 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:50:01,580 - gensim.models.word2vec - INFO - EPOCH 3 - PROGRESS: at 96.73% examples, 750321 words/s, in_qsize 4, out_qsize 1
2025-11-25 12:50:02,071 - gensim.models.word2vec - INFO - EPOCH 3: training on 11906000 raw words (11799424 effective words) took 15.7s, 751424 effective words/s
2025-11-25 12:50:04,177 - gensim.models.word2vec - INFO - EPOCH 4 - PROGRESS: at 6.46% examples, 749722 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:50:05,196 - gensim.models.word2vec - INFO - EPOCH 4 - PROGRESS: at 12.84% examples, 744238 words/s, in_qsize 4, out_qsize 0
2025-11-25 12:50:06,211 - gensim.models.word2vec - INFO - EPOCH 4 - PROGRESS: at 19.21% examples, 743211 words/s, in_qsize 3, out_qsize 0
2025-11-25 12:50:07,224 - gensim.models.word2vec - INFO - EPOCH 4 - PROGRESS: at 25.92% examples, 752869 words/s, in_qsize 3, out_qsize 0
